videoId,publishedAt,authorDisplayName,textDisplay
VC8MkeZ9jAA,2023-07-11,Thrawn did nothing whrawng,En daarmee zette Kaag zichzelf uit de regering. Gelukkig maar.
VC8MkeZ9jAA,2023-07-11,Jan De jong,"Welnee, D66 vond het wel best hoe Markie het deed... dit is gewoon gelul achteraf"
VC8MkeZ9jAA,2023-07-11,edwin dijkstra,"Ja Rutte,wat je zaaid,oogst je"
VC8MkeZ9jAA,2023-07-11,Harrie van Boerdonk,D66 wilde Rutte uit het torentje zetten? Volgens mij wilde heel Nederland dat!!!! Mooi om te horen dat D66 eens een keer een wens van het volk wilde overnemen 😅
VC8MkeZ9jAA,2023-07-11,edwin dijkstra,Heks Kaag
6Q9ypqWyN-w,2023-07-11,Dirk Damen,logies he deze leugenaars en moordenaars
nvk7kfcstQo,2023-07-12,Vlaming Garrulus,Rutte is de GOAT van de politiek.
nvk7kfcstQo,2023-07-12,Jan Dekker,"Paternotte is een huichelaar in het kwadraat. Ik snap dat iedereen nu gaat dansen op het graf van Rutte, maar laten we goed onthouden (in elk geval tot november) wie op welke manier danst. D66 had de op handen zijnde 'motie van wandtrouwen' van GroenSlinks c.a. namelijk gewoon gesteund. Farizeeërs."
nvk7kfcstQo,2023-07-12,Jacqueline Mulders,Huh? Wat raar dat Paternotte opeens een andere koers vaart….  Zoals de wind waait….
nvk7kfcstQo,2023-07-12,ikwilda,Rutte speelt toneel. 12 jaar lang 3 miljoen man binnengelaten.
nvk7kfcstQo,2023-07-12,Imright Imright,Blijf lekker VVD en D66 en GroenLinks en PvdA+ CU en CDA stemmen we gaan vanzelf kapot 👍👍👍👍
nvk7kfcstQo,2023-07-12,henk van den berg,"Paternotte is duidelijk niet blij met Rutte,s laatste trucje,wat framen betreft doen die twee niets voor elkaar onder."
nvk7kfcstQo,2023-07-12,Lucienne Tomesen,Als ik dit zie moet ik denken aan de film Der Untergang.
nvk7kfcstQo,2023-07-12,J Betsema,Twee gigantische flapdrollen!!!
nvk7kfcstQo,2023-07-12,R K,Pater notte zeurt
nvk7kfcstQo,2023-07-12,carla weerts,Wegwezen allebei
_zYkiBYCJwQ,2023-07-12,phy mono,Ik denk dat de grootste winst van dit alles is dat we van Bergkamp af zijn....
_zYkiBYCJwQ,2023-07-12,John Saarloos,Laten we niet ABNORMAAL houden wat ABNORMAAL is   (Gezinshereniging kan ook in onze buurlanden) 🤔🤔🤔🤔🤔
_zYkiBYCJwQ,2023-07-12,BROSHUIS Albert,Heb dan óók even zog voor al die kinderen die in het toeslagenschandaal nog steeds niet thuis zijn.
_zYkiBYCJwQ,2023-07-12,Ryan X,"mooi toneel stukje patternotte, sinds wanneer geef jij om de boeren"
_zYkiBYCJwQ,2023-07-12,PixelTale,Paternotte is ook een dwaas.
_zYkiBYCJwQ,2023-07-12,pieter Hut,Jij bent aartsgemeen rutte jij deugt  niet
nvk7kfcstQo,2023-07-13,Ralf Willemse,"Dit is een grote show voor de verkiezingen. Allemaal gepland. Ik hoop dat Nederlanders dit keer met het verstand en het hart gaan stemmen. Dat ze inzien dat niet alleen vluchtelingen op het gras slapen, maar dat er Nederlanders zijn die ook moeten overleven en ziek worden door ondervoeding en slaapgebtek."
nvk7kfcstQo,2023-07-13,Siep Manhattan,Wat zegt ie nou??? Herinnert hij zich iets????
lOfR9MSSUwk,2023-07-13,Mandioski,"Sigrid, bedankt voor het slopen en van t land en bedankt voor je geweldige inzet. Ik wens jou en je familie t beste toe. Groeten"
lOfR9MSSUwk,2023-07-13,Jan van de Boerka,Eindelijk beetje leuk nieuws. Nog lang vol gehouden.
lOfR9MSSUwk,2023-07-13,Linda Ruijs,Bedankt voor alles wat je voor Nederland hebt betekent. Je bent mijn allergrootste rolmodel! 💚💚💚
lOfR9MSSUwk,2023-07-13,Gilmore's Glorious Wood,"Bedankt voor jouw inzet als partijleider, Sigrid! Jouw opvolger heeft bijzonder grote voetsporen om in te treden."
lOfR9MSSUwk,2023-07-13,Schwens0n,100% ga je haar zien bij DAVOS.
lOfR9MSSUwk,2023-07-13,minor_attracted🏳️‍🌈,Ik ben blij dat dit geen leugen is
lOfR9MSSUwk,2023-07-13,Alan Barker,Great !!!
lOfR9MSSUwk,2023-07-13,PizzaboyNVW,Opgeruimd staat netjes
lOfR9MSSUwk,2023-07-13,F H,🔥DUIVEL 66🔥
lOfR9MSSUwk,2023-07-13,David Legemate,❤
lOfR9MSSUwk,2023-07-13,Arno NL,"Ongeschikt en exit, gelukkig had ze meer zelfreflectie als Rutte."
lOfR9MSSUwk,2023-07-13,Mondje 50,Jammer dat een integere en assertieve vrouw gaat stoppen. Bedankt mw. Kaag
lOfR9MSSUwk,2023-07-13,R de leeuw,"Nee het is niet gelukt,dat u op tafel stond te dansen heeft u aan de kiezers te danken ook aan mij,en heeft u de belofte nl de halvering van de intensieve veehouderij niet waar gemaakt.de politiek lijkt wel een duiventil erin en eruit waneer het maar uitkomt..."
lOfR9MSSUwk,2023-07-13,Mark van der Veen,Dankjewel Sigrid!
lOfR9MSSUwk,2023-07-13,101st Airborne Division,Bedankt voor alles 💚
aQN8m0AN59Q,2023-07-13,Lichtwerkers videografie,"Deze man is een emotionele bloedzuiger. Als hij discuseert is het altijd weer bij andere naar ""binnen"" willen gaan om te chargeren ."
aQN8m0AN59Q,2023-07-13,Abang Wout,De hele partij opheffen is ook een optie. wel zo goed voor Nederland zeg ik
aQN8m0AN59Q,2023-07-13,Ralf Yzermans,Deze man maakt mij oprecht misselijk.
aQN8m0AN59Q,2023-07-13,I.Q1117,"Ik hoop dat ie het doet, het lijkt me geweldig om hem uitgekauwd te zien worden door de kiezers 😂"
aQN8m0AN59Q,2023-07-13,panlomito,5 stemmen voor D66 in November? Ze hebben er al eens erger voor gestaan maar met 5 stemmen zijn ze niet meer interessant als coalitiepartner. En met Jan Paternotte als lijsttrekker acht ik 3 stemmen ook zeer haalbaar. Zet 'm op Jan haha !
aQN8m0AN59Q,2023-07-13,marielle,Paternotte is bijna erger dan Kaag👎🏻
aQN8m0AN59Q,2023-07-13,El Matador010,Een grotere griezel dan Paternotte is er  niet
aQN8m0AN59Q,2023-07-13,Jan De jong,Jan Paternotte is het schoolvoorbeeld van de banaliteit van het kwaad.
aQN8m0AN59Q,2023-07-13,Tike Myson,"Heel eng mannetje bij een misschien nog wel engere partij, ik zeg doen!"
aQN8m0AN59Q,2023-07-13,Wieler toerist,Dat wij veel goede mensen hebben 😂😂😂😂😂 ! D66 bestaat vooral uit een heleboel engnekken
aQN8m0AN59Q,2023-07-13,Folkert Terpstra,"Heel eng mannetje, neurootje let op zijn ogen !!"
aQN8m0AN59Q,2023-07-13,asmo1313,types als paternotte was waar mijn opa altijd voor waarschuwde als hij het weer eens over de oorlog had
aQN8m0AN59Q,2023-07-13,Zwavel Azijn,"""We heten niet voor niets Democraten 66""  Ahaha, is dat zo? ""Democraten"" 66 wist anders niet hoe snel ze af moesten komen van het raadgevend referendum omdat de ze de uitkomst daarvan een keer niet konden uitstaan."
aQN8m0AN59Q,2023-07-13,Koen,Lijsttrekker  ? Ik hoop dat ie zo snel mogelijk steuntrekker wordt....  ! Good riddance  .
aQN8m0AN59Q,2023-07-13,Milo-,Kwalletje eerste klas.
aQN8m0AN59Q,2023-07-13,Stefan,Elke keer de dooddoener over bedreigingen. Bedreigingen zijn van alle tijden. Fortuyn werd op 6 mei 2002 vermoord en kreeg al tijden bedreigingen.
aQN8m0AN59Q,2023-07-13,Arvidje,Het is al eng dat zulke partijen nog het nieuws halen of....
aQN8m0AN59Q,2023-07-13,VPN Consult,"Leiderschap voor Paternotte is goed voor hem zelf, maar niet van de partij. Met het dreigen van de motie wantrouwen maandag heeft het getoond dat hij bereid is iedereen waarmee hij samenwerkt in de rug te steken zonder genade om de eigen machtspositie te vergroten."
aQN8m0AN59Q,2023-07-13,TheTruth76,Op naar nul zetels?
aQN8m0AN59Q,2023-07-13,Pieter Wakker,Of we nu Jan paternotte of Rob Jetten als lijst trekker krijgen het is allemaal 1 pot nat.😅😂
aQN8m0AN59Q,2023-07-13,Pinko,Doen! Versnelt het einde van Dictatuur66.....
aQN8m0AN59Q,2023-07-13,Ben,"Paternotte, het enige wat mij bij deze man altijd oproept is het woord ""druiloor"". Niks meer en niks minder. Verwonderlijk is dat toch."
aQN8m0AN59Q,2023-07-13,Dory Bleijswijk,"Dit zegt toch genoeg: ik heb nooit D'66 gestemd en Sigrid Kaag, daar had ik veel respect voor, maar dit bewijst waarom ik niet op deze partij stem. Zijn we de gesprekken over Functie Elders vergeten?"
aQN8m0AN59Q,2023-07-13,Edwin,Leuk partijleider met 1 zetel😂
aQN8m0AN59Q,2023-07-13,K,"Haha mooi, het einde van D66."
aQN8m0AN59Q,2023-07-13,Tony,Heel eng mannetje!
aQN8m0AN59Q,2023-07-13,redwhite_040,"Paternotte, dat was toch die gek die corona prikjes wilden verplichten of anders volledige uitsluiting vd samenleving? Die engnek?"
aQN8m0AN59Q,2023-07-13,16 horsepower,"Jantje is vroeger gepest op het schoolplein en wil nu iedereen terugpakken. Niet in een man-man gevecht, maar heel sneaky via politieke wetjes & censuur en met de politie achter hem."
aQN8m0AN59Q,2023-07-13,John Bax,Hij is eruit!😂😂😂😂😂
aQN8m0AN59Q,2023-07-13,Frans Beens,Ik wis niet dat er zulke grote koptelefoons bestonden.
aQN8m0AN59Q,2023-07-13,this lexie,Hij mag wel oppassen dat hij ook niet bezwijkt onder de druk van de  complot theorieen net zoals partijgenoot Kaag. hahaha
