videoId,publishedAt,authorDisplayName,textDisplay
4QccdPekAuk,2023-07-10,high5compliments,sophie de tassendrager is blijkbaar nog steeds butthurrt...😂 Ik zou haar adviseren ok een tube aambeiencreme te halen bij kruidvat!🤣👍
4QccdPekAuk,2023-07-10,Kpl. Jakker,Gewoon de stemmen van honderden duizenden zo niet miljoenen mensen naast je neer zetten en dan nog het woord democratie uit je strot kunnen krijgen. Als je dat met een staal gezicht kan doen zoals deze twee griezels hoor je in een gesloten inrichting thuis.
4QccdPekAuk,2023-07-10,Adamsin,Wie wilt met haar überhaupt samenwerken? Niemand
4QccdPekAuk,2023-07-10,Pietje Puk,Tassendragertje
p_t2CEXgj0w,2023-07-11,Anky Roelse,Ik mag geert niet maar dit is wel netjes niet veel van de mensen in de tweede kan zowel respect en dank uitspreken waar het verdiend is en daarna zijn mening uitspreken zonder op de persoon in gaan.
p_t2CEXgj0w,2023-07-11,lexpee,"Mensen stem op de PVV.  ik hoop op een kabinet over rechts  PVV, BVNL, JA21, FVD mogelijk BBB.   Ik heb de vorige verkiezingen op FVD gestemd en heb daar inmiddels gemengde gevoelens bij. Ik weet nog niet of ik op de PVV of op FVD ga stemmen."
p_t2CEXgj0w,2023-07-11,Freedom For all,"Hier spreekt iemand van twee werkelijkheden maar voor mij is er maar 1. Waar politci van alles zeggen en vervolgens heel andere dingen doen. Liegen, selectieve geheugen en onderdrukken van de waarheid is de norm geworden. Ik geloof niet dat het vanaf hier beter word het zal eerder verslechteren. We zijn nog nooit zo verdeeld als dat we nu zijn, dat geld voor de staat maar ook voor de mensen."
p_t2CEXgj0w,2023-07-11,dave koster,Weten jullie wat ik ook zo dom vind aan jullie volk. Jullie praten over gezond leven gezond klimaat en in buitenlands nieuws praten ze over nucleaire en clusterbommen. Denken jullie nu echt dat ik als single alleen maar sla ga vreten thuis?
jYhli0obRT8,2023-07-11,Léon Palmen,Handvaten. Geen handvatten!!!
JgfZsFfugZ0,2023-07-11,x x,Ik hoop echt op een samenwerking van pvv fvd en verhage💪👍
4QccdPekAuk,2023-07-11,Sneagel,Ze hebben hun mond vol over o.a. inclusie en democratie..maar uitsluiten van een politieke partij daar heeft men blijkbaar geen enkele moeite mee. Zou graag eens weten wat een Rechter daar van vind.
4QccdPekAuk,2023-07-11,Peetje Lieverd,En het volk ziet de VVD niet zitten
4QccdPekAuk,2023-07-11,Mia Mia,Sophie is echt geil als ze kwaad word lol.
p_t2CEXgj0w,2023-07-12,Paca,zum kotzen .. iemand die Nederland het ravijn in heeft gejaagd 'respect' te geven.
jYhli0obRT8,2023-07-12,Geert Jan Stroetinga.,"Als minister die zelf een inkomen heeft van rond een €180000,= heeft gemakkelijk praten. Ga eerst maar eens van een minimaal inkomen leven, dan wil ik schouten wel eens weer horen. Daarom wordt het eens tijd dat de PVV eens in de regering komt. Dus Nederland wordt eens wakker."
JgfZsFfugZ0,2023-07-12,Ramon,Alleen maar gelijk onze geweldige bosma
JgfZsFfugZ0,2023-07-12,Aad,Dat zeg je goed. In de ruimte lullen  noemen dat
4QccdPekAuk,2023-07-12,R H,HUIlLIE HUIlLIE wil wel meer niet eerst maar even de verkiezingen afwachten en dan zien we wel verder wie met wie verder gaat....
jYhli0obRT8,2023-07-13, amigo   ,Leon    leeuw voor de burgers van Nederland     strijder van het eerste uur  .
jYhli0obRT8,2023-07-13,Rienko,Blah blah blah
